hero,partner,games,wins,losses,win_rate,source
Grock,Claude,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Khufra,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Beatrix,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Valentina,12,8,4,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Beatrix,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Paquito,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Baxia,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Grock,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Beatrix,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Khufra,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Pharsa,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Kaja,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Yve,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Valentina,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Khufra,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Beatrix,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Claude,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Estes,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Valentina,11,8,3,0.7273000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Fredrinn,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Grock,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Khufra,7,6,1,0.8571,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Baxia,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Karrie,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Terizla,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Khufra,7,6,1,0.8571,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Beatrix,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Fredrinn,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Beatrix,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Valentina,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Estes,6,5,1,0.8332999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Claude,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Faramis,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Valentina,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Yve,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Fredrinn,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Minotaur,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Terizla,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Paquito,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Fredrinn,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Pharsa,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Kadita,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Baxia,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Pharsa,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Valentina,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Lancelot,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Beatrix,6,5,1,0.8332999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Terizla,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Beatrix,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Valentina,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Chou,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Yve,6,1,5,0.16670000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Claude,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Kaja,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Paquito,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Fredrinn,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Edith,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Khufra,6,5,1,0.8332999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Yve,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Baxia,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Faramis,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Fredrinn,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Grock,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Bane,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Uranus,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Wanwan,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Fredrinn,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Valentina,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Beatrix,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Grock,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Paquito,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Pharsa,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Faramis,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Valentina,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Grock,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Paquito,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Beatrix,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Terizla,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Fredrinn,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Paquito,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Pharsa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Baxia,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Karrie,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Terizla,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Yve,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Pharsa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Uranus,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Beatrix,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Pharsa,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Fredrinn,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Khufra,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Yve,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Baxia,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Claude,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Pharsa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Terizla,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Fredrinn,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Yve,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Pharsa,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Terizla,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Hylos,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Terizla,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Kadita,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Karrie,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Uranus,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Yve,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Valentina,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Kadita,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Claude,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Irithel,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Khufra,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Baxia,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Uranus,6,5,1,0.8332999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Fredrinn,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Claude,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Faramis,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Baxia,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Valentina,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Beatrix,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Yve,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Bane,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Kaja,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Karrie,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Fredrinn,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Lancelot,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Yve,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Edith,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Pharsa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Terizla,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Khufra,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Baxia,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Valentina,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Grock,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Arlott,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Kadita,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Terizla,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Beatrix,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Pharsa,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Claude,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Paquito,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Claude,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Kadita,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Valentina,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Beatrix,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Lancelot,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Yve,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Paquito,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Karrie,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Chou,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Pharsa,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Valentina,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Fredrinn,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Paquito,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Baxia,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Irithel,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Estes,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Khufra,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Pharsa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Uranus,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Minotaur,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Grock,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Karrie,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Valentina,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Baxia,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Brody,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Karrie,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Fredrinn,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Alpha,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Beatrix,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Karrie,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Uranus,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Yve,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Chou,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Lancelot,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Valentina,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Claude,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Claude,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Fredrinn,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Beatrix,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Pharsa,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Kadita,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Kaja,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Paquito,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Uranus,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Beatrix,6,1,5,0.16670000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Terizla,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Baxia,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Lancelot,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Khufra,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Pharsa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Paquito,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Beatrix,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Claude,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Kaja,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Bane,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Paquito,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Khufra,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Valentina,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Angela,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Faramis,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Karrie,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Khufra,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Kaja,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Pharsa,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Beatrix,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Paquito,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Bane,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Kagura,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Bane,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Claude,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Faramis,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Kaja,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Paquito,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Barats,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Brody,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Floryn,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Brody,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Pharsa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Irithel,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Kadita,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Khufra,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Beatrix,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Paquito,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Valentina,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Bane,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Estes,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Karrie,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Bruno,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Grock,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Barats,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Beatrix,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Faramis,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Fredrinn,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hanzo,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hanzo,Khufra,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hanzo,Pharsa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hanzo,Uranus,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Badang,Baxia,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Badang,Beatrix,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Badang,Khufra,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Badang,Xavier,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Balmond,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Balmond,Grock,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Balmond,Lunox,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
