hero,opponent,games,wins,losses,win_rate,source
Beatrix,Pharsa,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Valentina,15,6,9,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Terizla,13,8,5,0.6154,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Fredrinn,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Beatrix,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Yve,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Beatrix,16,8,8,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Valentina,14,9,5,0.6429,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Pharsa,13,5,8,0.3846,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Grock,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Claude,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Pharsa,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Terizla,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Beatrix,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Fredrinn,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Paquito,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Valentina,14,5,9,0.35710000000000003,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Beatrix,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Chou,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Fredrinn,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Khufra,Lancelot,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Fredrinn,17,7,10,0.4118,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Valentina,12,4,8,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Uranus,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Terizla,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Paquito,Claude,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Fredrinn,14,6,8,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Valentina,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Chou,9,7,2,0.7778,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Paquito,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Baxia,Terizla,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Terizla,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Paquito,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Fredrinn,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Beatrix,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Claude,Valentina,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Valentina,14,8,6,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Pharsa,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Fredrinn,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Paquito,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yve,Grock,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Paquito,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Terizla,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Beatrix,8,5,3,0.625,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Karrie,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Uranus,Khufra,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Beatrix,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Fredrinn,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Valentina,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Pharsa,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Karrie,Uranus,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Yve,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Beatrix,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Fredrinn,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Uranus,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kaja,Pharsa,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Khufra,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Baxia,9,2,7,0.22219999999999998,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Grock,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Claude,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Chou,Pharsa,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Khufra,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Pharsa,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Baxia,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Terizla,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lancelot,Grock,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Fredrinn,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Grock,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Valentina,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Beatrix,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kadita,Uranus,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Beatrix,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Paquito,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Yve,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Baxia,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Wanwan,Pharsa,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Beatrix,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Fredrinn,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Paquito,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Baxia,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Faramis,Claude,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Terizla,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Fredrinn,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Pharsa,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Beatrix,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Martis,Lancelot,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Fredrinn,7,6,1,0.8571,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Baxia,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Kadita,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Beatrix,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Bane,Khufra,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Fredrinn,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Paquito,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Grock,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Pharsa,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Brody,Valentina,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Fredrinn,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Beatrix,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Pharsa,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Wanwan,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Minotaur,Arlott,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Karrie,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Valentina,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Fredrinn,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Minotaur,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Arlott,Faramis,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Faramis,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Beatrix,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Uranus,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lolita,Wanwan,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Grock,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Valentina,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Faramis,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Paquito,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Floryn,Khufra,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Beatrix,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Fredrinn,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Grock,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Yve,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hayabusa,Joy,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Yve,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Chou,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Paquito,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Terizla,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Edith,Karrie,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Valentina,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Beatrix,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Paquito,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Fredrinn,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Estes,Chou,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Kaja,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Beatrix,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Fredrinn,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Pharsa,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lapu-Lapu,Terizla,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Grock,6,1,5,0.16670000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Uranus,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Claude,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Beatrix,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Esmeralda,Kadita,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Beatrix,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Lancelot,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Valentina,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Yve,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Irithel,Paquito,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Fredrinn,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Claude,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Baxia,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Beatrix,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lesley,Lapu-Lapu,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Paquito,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Khufra,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Beatrix,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Valentina,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Joy,Yve,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Khufra,5,0,5,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Claude,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Uranus,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Baxia,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ling,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Valentina,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Uranus,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Kaja,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Ruby,Baxia,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Beatrix,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Baxia,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Valentina,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Khufra,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Melissa,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Chou,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Valentina,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Beatrix,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Lancelot,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Kagura,Ling,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Baxia,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Valentina,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Beatrix,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Lolita,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Barats,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Fredrinn,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Pharsa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Floryn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Khufra,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Franco,Akai,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Pharsa,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Paquito,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Claude,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Angela,Kaja,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Pharsa,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Fredrinn,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Martis,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Kaja,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Gloo,Valentina,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Terizla,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Estes,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Brody,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
X.Borg,Lancelot,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Uranus,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Faramis,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Kadita,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Ruby,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lunox,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Pharsa,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Barats,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Lapu-Lapu,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Xavier,Valentina,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Pharsa,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Beatrix,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fanny,Martis,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Claude,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Badang,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Harith,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Baxia,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Pharsa,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Valentina,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Alpha,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Yve,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Lapu-Lapu,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Lolita,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Akai,Wanwan,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Hayabusa,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Kadita,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Grock,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Badang,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Yu Zhong,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Ruby,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Atlas,Floryn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Lylia,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Valentina,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Beatrix,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Paquito,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Hylos,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Beatrix,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Baxia,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Kaja,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Helcurt,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Uranus,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Floryn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valir,Karrie,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Bane,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Khufra,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Terizla,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Novaria,Valentina,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Baxia,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Diggie,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
